route_id,trip_id,service_id,trip_short_name,trip_headsign,route_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,bikes_allowed,ticketing_trip_id,ticketing_type
1910,1910-6-1430082024-BUD#BEO-00,1910-6-1430082024-BUD#BEO,,,,0,,7d9c897aa589c4d073955a9496bf482a,1,,1,,1
1910,1910-6-1430092024-BUD#BEO-00,1910-6-1430092024-BUD#BEO,,,,0,,7d9c897aa589c4d073955a9496bf482a,1,,1,,1
1910,1910-6-1430102024-BUD#BEO-00,1910-6-1430102024-BUD#BEO,,,,0,,7d9c897aa589c4d073955a9496bf482a,1,,1,,1
1910,1910-6-1530012024-BUD#BEO-00,1910-6-1530012024-BUD#BEO,,,,0,,7d9c897aa589c4d073955a9496bf482a,1,,1,,1
1910,1910-6-1530012025-BUD#BEO-00,1910-6-1530012025-BUD#BEO,,,,0,,7d9c897aa589c4d073955a9496bf482a,1,,1,,1
1910,1910-6-1530022024-BUD#BEO-00,1910-6-1530022024-BUD#BEO,,,,0,,7d9c897aa589c4d073955a9496bf482a,1,,1,,1
1910,1910-6-1530032024-BUD#BEO-00,1910-6-1530032024-BUD#BEO,,,,0,,7d9c897aa589c4d073955a9496bf482a,1,,1,,1
1910,1910-6-1530102024-BUD#BEO-00,1910-6-1530102024-BUD#BEO,,,,0,,7d9c897aa589c4d073955a9496bf482a,1,,1,,1
1910,1910-6-1530112023-BUD#BEO-00,1910-6-1530112023-BUD#BEO,,,,0,,7d9c897aa589c4d073955a9496bf482a,1,,1,,1
1910,1910-6-1530112024-BUD#BEO-00,1910-6-1530112024-BUD#BEO,,,,0,,7d9c897aa589c4d073955a9496bf482a,1,,1,,1
1910,1910-6-1530122023-BUD#BEO-00,1910-6-1530122023-BUD#BEO,,,,0,,7d9c897aa589c4d073955a9496bf482a,1,,1,,1
1910,1910-6-1530122024-BUD#BEO-00,1910-6-1530122024-BUD#BEO,,,,0,,7d9c897aa589c4d073955a9496bf482a,1,,1,,1
1910,1910-6-1530122025-BUD#BEO-00,1910-6-1530122025-BUD#BEO,,,,0,,7d9c897aa589c4d073955a9496bf482a,1,,1,,1
1910a,1910a-1-0600032024-BEO#BUD-00,1910a-1-0600032024-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0600042024-BEO#BUD-00,1910a-1-0600042024-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0600052024-BEO#BUD-00,1910a-1-0600052024-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0600062024-BEO#BUD-00,1910a-1-0600062024-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0600072024-BEO#BUD-00,1910a-1-0600072024-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0600082024-BEO#BUD-00,1910a-1-0600082024-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0600092024-BEO#BUD-00,1910a-1-0600092024-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0600102024-BEO#BUD-00,1910a-1-0600102024-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0700012024-BEO#BUD-00,1910a-1-0700012024-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0700012025-BEO#BUD-00,1910a-1-0700012025-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0700022024-BEO#BUD-00,1910a-1-0700022024-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0700032024-BEO#BUD-00,1910a-1-0700032024-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0700102024-BEO#BUD-00,1910a-1-0700102024-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0700112023-BEO#BUD-00,1910a-1-0700112023-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0700112024-BEO#BUD-00,1910a-1-0700112024-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0700122023-BEO#BUD-00,1910a-1-0700122023-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0700122024-BEO#BUD-00,1910a-1-0700122024-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1910a,1910a-1-0700122025-BEO#BUD-00,1910a-1-0700122025-BEO#BUD,,,,1,,f1a95df817f633e7d5570a8fb17cfdac,1,,1,,1
1921,1921-1-0045042024-BM#GBL-00,1921-1-0045042024-BM#GBL,,,,1,,2eb50ad90dbd6fa159357addc469286c,1,,1,,1
1921,1921-1-0045052024-BM#GBL-00,1921-1-0045052024-BM#GBL,,,,1,,2eb50ad90dbd6fa159357addc469286c,1,,1,,1
1921,1921-1-0045062024-BM#GBL-00,1921-1-0045062024-BM#GBL,,,,1,,2eb50ad90dbd6fa159357addc469286c,1,,1,,1
1921,1921-1-0045072024-BM#GBL-00,1921-1-0045072024-BM#GBL,,,,1,,2eb50ad90dbd6fa159357addc469286c,1,,1,,1
1921,1921-1-0045082024-BM#GBL-00,1921-1-0045082024-BM#GBL,,,,1,,2eb50ad90dbd6fa159357addc469286c,1,,1,,1
1921,1921-1-0045092024-BM#GBL-00,1921-1-0045092024-BM#GBL,,,,1,,2eb50ad90dbd6fa159357addc469286c,1,,1,,1
1921,1921-1-0045102024-BM#GBL-00,1921-1-0045102024-BM#GBL,,,,1,,2eb50ad90dbd6fa159357addc469286c,1,,1,,1
1921,1921-1-0145012024-BM#GBL-00,1921-1-0145012024-BM#GBL,,,,1,,2eb50ad90dbd6fa159357addc469286c,1,,1,,1
1921,1921-1-0145022024-BM#GBL-00,1921-1-0145022024-BM#GBL,,,,1,,2eb50ad90dbd6fa159357addc469286c,1,,1,,1
1921,1921-1-0145032024-BM#GBL-00,1921-1-0145032024-BM#GBL,,,,1,,2eb50ad90dbd6fa159357addc469286c,1,,1,,1
1921,1921-1-0145102024-BM#GBL-00,1921-1-0145102024-BM#GBL,,,,1,,2eb50ad90dbd6fa159357addc469286c,1,,1,,1
1921,1921-1-0145112023-BM#GBL-00,1921-1-0145112023-BM#GBL,,,,1,,6896c076386d664c850afc80d212d5ee,1,,1,,1
1921,1921-1-0145112024-BM#GBL-00,1921-1-0145112024-BM#GBL,,,,1,,2eb50ad90dbd6fa159357addc469286c,1,,1,,1
1921,1921-1-0145122023-BM#GBL-00,1921-1-0145122023-BM#GBL,,,,1,,2eb50ad90dbd6fa159357addc469286c,1,,1,,1
1921,1921-1-0145122024-BM#GBL-00,1921-1-0145122024-BM#GBL,,,,1,,2eb50ad90dbd6fa159357addc469286c,1,,1,,1
1921,1921-2-0430042024-GBL#BM-00,1921-2-0430042024-GBL#BM,,,,0,,40edf666625f4b26327dfcae6aed0ed6,1,,1,,1
1921,1921-2-0430052024-GBL#BM-00,1921-2-0430052024-GBL#BM,,,,0,,40edf666625f4b26327dfcae6aed0ed6,1,,1,,1
1921,1921-2-0430062024-GBL#BM-00,1921-2-0430062024-GBL#BM,,,,0,,40edf666625f4b26327dfcae6aed0ed6,1,,1,,1
1921,1921-2-0430072024-GBL#BM-00,1921-2-0430072024-GBL#BM,,,,0,,40edf666625f4b26327dfcae6aed0ed6,1,,1,,1
1921,1921-2-0430082024-GBL#BM-00,1921-2-0430082024-GBL#BM,,,,0,,40edf666625f4b26327dfcae6aed0ed6,1,,1,,1
1921,1921-2-0430092024-GBL#BM-00,1921-2-0430092024-GBL#BM,,,,0,,40edf666625f4b26327dfcae6aed0ed6,1,,1,,1
1921,1921-2-0430102024-GBL#BM-00,1921-2-0430102024-GBL#BM,,,,0,,40edf666625f4b26327dfcae6aed0ed6,1,,1,,1
1921,1921-2-0530012024-GBL#BM-00,1921-2-0530012024-GBL#BM,,,,0,,40edf666625f4b26327dfcae6aed0ed6,1,,1,,1
1921,1921-2-0530022024-GBL#BM-00,1921-2-0530022024-GBL#BM,,,,0,,40edf666625f4b26327dfcae6aed0ed6,1,,1,,1
1921,1921-2-0530032024-GBL#BM-00,1921-2-0530032024-GBL#BM,,,,0,,40edf666625f4b26327dfcae6aed0ed6,1,,1,,1
1921,1921-2-0530102024-GBL#BM-00,1921-2-0530102024-GBL#BM,,,,0,,40edf666625f4b26327dfcae6aed0ed6,1,,1,,1
1921,1921-2-0530112023-GBL#BM-00,1921-2-0530112023-GBL#BM,,,,0,,4882ff4cab159bb10f19ecc7b133cc4f,1,,1,,1
1921,1921-2-0530112024-GBL#BM-00,1921-2-0530112024-GBL#BM,,,,0,,40edf666625f4b26327dfcae6aed0ed6,1,,1,,1
1921,1921-2-0530122023-GBL#BM-00,1921-2-0530122023-GBL#BM,,,,0,,40edf666625f4b26327dfcae6aed0ed6,1,,1,,1
1921,1921-2-0530122024-GBL#BM-00,1921-2-0530122024-GBL#BM,,,,0,,40edf666625f4b26327dfcae6aed0ed6,1,,1,,1
1922,1922-3-0045042024-BM#BDX-00,1922-3-0045042024-BM#BDX,,,,1,,c88864751d15690943a6f60a0cf82b59,1,,1,,1
1922,1922-3-0045052024-BM#BDX-00,1922-3-0045052024-BM#BDX,,,,1,,c88864751d15690943a6f60a0cf82b59,1,,1,,1
1922,1922-3-0045062024-BM#BDX-00,1922-3-0045062024-BM#BDX,,,,1,,c88864751d15690943a6f60a0cf82b59,1,,1,,1
1922,1922-3-0045072024-BM#BDX-00,1922-3-0045072024-BM#BDX,,,,1,,c88864751d15690943a6f60a0cf82b59,1,,1,,1
1922,1922-3-0045082024-BM#BDX-00,1922-3-0045082024-BM#BDX,,,,1,,c88864751d15690943a6f60a0cf82b59,1,,1,,1
1922,1922-3-0045092024-BM#BDX-00,1922-3-0045092024-BM#BDX,,,,1,,c88864751d15690943a6f60a0cf82b59,1,,1,,1
1922,1922-3-0045102024-BM#BDX-00,1922-3-0045102024-BM#BDX,,,,1,,c88864751d15690943a6f60a0cf82b59,1,,1,,1
1922,1922-3-0145012024-BM#BDX-00,1922-3-0145012024-BM#BDX,,,,1,,c88864751d15690943a6f60a0cf82b59,1,,1,,1
1922,1922-3-0145022024-BM#BDX-00,1922-3-0145022024-BM#BDX,,,,1,,c88864751d15690943a6f60a0cf82b59,1,,1,,1
1922,1922-3-0145032024-BM#BDX-00,1922-3-0145032024-BM#BDX,,,,1,,c88864751d15690943a6f60a0cf82b59,1,,1,,1
1922,1922-3-0145102024-BM#BDX-00,1922-3-0145102024-BM#BDX,,,,1,,c88864751d15690943a6f60a0cf82b59,1,,1,,1
1922,1922-3-0145112023-BM#BDX-00,1922-3-0145112023-BM#BDX,,,,1,,0723b4968bb994a7ccca83e759ca9417,1,,1,,1
1922,1922-3-0145112024-BM#BDX-00,1922-3-0145112024-BM#BDX,,,,1,,c88864751d15690943a6f60a0cf82b59,1,,1,,1
1922,1922-3-0145122023-BM#BDX-00,1922-3-0145122023-BM#BDX,,,,1,,c88864751d15690943a6f60a0cf82b59,1,,1,,1
1922,1922-3-0145122024-BM#BDX-00,1922-3-0145122024-BM#BDX,,,,1,,c88864751d15690943a6f60a0cf82b59,1,,1,,1
1922,1922-4-1600032024-BDX#BM-00,1922-4-1600032024-BDX#BM,,,,0,,5de22c5c2aec42baece8123fc30ba760,1,,1,,1
1922,1922-4-1600042024-BDX#BM-00,1922-4-1600042024-BDX#BM,,,,0,,5de22c5c2aec42baece8123fc30ba760,1,,1,,1
1922,1922-4-1600052024-BDX#BM-00,1922-4-1600052024-BDX#BM,,,,0,,5de22c5c2aec42baece8123fc30ba760,1,,1,,1
1922,1922-4-1600062024-BDX#BM-00,1922-4-1600062024-BDX#BM,,,,0,,5de22c5c2aec42baece8123fc30ba760,1,,1,,1
1922,1922-4-1600072024-BDX#BM-00,1922-4-1600072024-BDX#BM,,,,0,,5de22c5c2aec42baece8123fc30ba760,1,,1,,1
1922,1922-4-1600082024-BDX#BM-00,1922-4-1600082024-BDX#BM,,,,0,,5de22c5c2aec42baece8123fc30ba760,1,,1,,1
1922,1922-4-1600092024-BDX#BM-00,1922-4-1600092024-BDX#BM,,,,0,,5de22c5c2aec42baece8123fc30ba760,1,,1,,1
1922,1922-4-1600102024-BDX#BM-00,1922-4-1600102024-BDX#BM,,,,0,,5de22c5c2aec42baece8123fc30ba760,1,,1,,1
1922,1922-4-1700012024-BDX#BM-00,1922-4-1700012024-BDX#BM,,,,0,,5de22c5c2aec42baece8123fc30ba760,1,,1,,1
1922,1922-4-1700022024-BDX#BM-00,1922-4-1700022024-BDX#BM,,,,0,,5de22c5c2aec42baece8123fc30ba760,1,,1,,1
1922,1922-4-1700032024-BDX#BM-00,1922-4-1700032024-BDX#BM,,,,0,,5de22c5c2aec42baece8123fc30ba760,1,,1,,1
1922,1922-4-1700102024-BDX#BM-00,1922-4-1700102024-BDX#BM,,,,0,,5de22c5c2aec42baece8123fc30ba760,1,,1,,1
1922,1922-4-1700112024-BDX#BM-00,1922-4-1700112024-BDX#BM,,,,0,,5de22c5c2aec42baece8123fc30ba760,1,,1,,1
1922,1922-4-1700122023-BDX#BM-00,1922-4-1700122023-BDX#BM,,,,0,,5de22c5c2aec42baece8123fc30ba760,1,,1,,1
1922,1922-4-1700122024-BDX#BM-00,1922-4-1700122024-BDX#BM,,,,0,,5de22c5c2aec42baece8123fc30ba760,1,,1,,1
1922,1922-4-1745112023-BDX#BM-00,1922-4-1745112023-BDX#BM,,,,0,,0690b57e6baf6e4f7cf38a300bcb8f2f,1,,1,,1
1922,1922-5-0045042024-BM#BDX-00,1922-5-0045042024-BM#BDX,,,,1,,861d0272858bd5ca57a02afe807edbc0,1,,1,,1
1922,1922-5-0045052024-BM#BDX-00,1922-5-0045052024-BM#BDX,,,,1,,861d0272858bd5ca57a02afe807edbc0,1,,1,,1
1922,1922-5-0045062024-BM#BDX-00,1922-5-0045062024-BM#BDX,,,,1,,861d0272858bd5ca57a02afe807edbc0,1,,1,,1
1922,1922-5-0045072024-BM#BDX-00,1922-5-0045072024-BM#BDX,,,,1,,861d0272858bd5ca57a02afe807edbc0,1,,1,,1
1922,1922-5-0045082024-BM#BDX-00,1922-5-0045082024-BM#BDX,,,,1,,861d0272858bd5ca57a02afe807edbc0,1,,1,,1
1922,1922-5-0045092024-BM#BDX-00,1922-5-0045092024-BM#BDX,,,,1,,861d0272858bd5ca57a02afe807edbc0,1,,1,,1
1922,1922-5-0045102024-BM#BDX-00,1922-5-0045102024-BM#BDX,,,,1,,861d0272858bd5ca57a02afe807edbc0,1,,1,,1
1922,1922-5-0145012024-BM#BDX-00,1922-5-0145012024-BM#BDX,,,,1,,861d0272858bd5ca57a02afe807edbc0,1,,1,,1
1922,1922-5-0145022024-BM#BDX-00,1922-5-0145022024-BM#BDX,,,,1,,861d0272858bd5ca57a02afe807edbc0,1,,1,,1
1922,1922-5-0145032024-BM#BDX-00,1922-5-0145032024-BM#BDX,,,,1,,861d0272858bd5ca57a02afe807edbc0,1,,1,,1
1922,1922-5-0145102024-BM#BDX-00,1922-5-0145102024-BM#BDX,,,,1,,861d0272858bd5ca57a02afe807edbc0,1,,1,,1
1922,1922-5-0145112024-BM#BDX-00,1922-5-0145112024-BM#BDX,,,,1,,861d0272858bd5ca57a02afe807edbc0,1,,1,,1
1922,1922-5-0145122023-BM#BDX-00,1922-5-0145122023-BM#BDX,,,,1,,861d0272858bd5ca57a02afe807edbc0,1,,1,,1
1922,1922-5-0145122024-BM#BDX-00,1922-5-0145122024-BM#BDX,,,,1,,861d0272858bd5ca57a02afe807edbc0,1,,1,,1
1922,1922-6-1600042024-BDX#BM-00,1922-6-1600042024-BDX#BM,,,,0,,2eb4adf7bc0ac748743d67c83aa55a6f,1,,1,,1
1922,1922-6-1600052024-BDX#BM-00,1922-6-1600052024-BDX#BM,,,,0,,2eb4adf7bc0ac748743d67c83aa55a6f,1,,1,,1
1922,1922-6-1600062024-BDX#BM-00,1922-6-1600062024-BDX#BM,,,,0,,2eb4adf7bc0ac748743d67c83aa55a6f,1,,1,,1
1922,1922-6-1600072024-BDX#BM-00,1922-6-1600072024-BDX#BM,,,,0,,2eb4adf7bc0ac748743d67c83aa55a6f,1,,1,,1
1922,1922-6-1600082024-BDX#BM-00,1922-6-1600082024-BDX#BM,,,,0,,2eb4adf7bc0ac748743d67c83aa55a6f,1,,1,,1
1922,1922-6-1600092024-BDX#BM-00,1922-6-1600092024-BDX#BM,,,,0,,2eb4adf7bc0ac748743d67c83aa55a6f,1,,1,,1
1922,1922-6-1600102024-BDX#BM-00,1922-6-1600102024-BDX#BM,,,,0,,2eb4adf7bc0ac748743d67c83aa55a6f,1,,1,,1
1922,1922-6-1700012024-BDX#BM-00,1922-6-1700012024-BDX#BM,,,,0,,2eb4adf7bc0ac748743d67c83aa55a6f,1,,1,,1
1922,1922-6-1700022024-BDX#BM-00,1922-6-1700022024-BDX#BM,,,,0,,2eb4adf7bc0ac748743d67c83aa55a6f,1,,1,,1
1922,1922-6-1700032024-BDX#BM-00,1922-6-1700032024-BDX#BM,,,,0,,2eb4adf7bc0ac748743d67c83aa55a6f,1,,1,,1
1922,1922-6-1700112024-BDX#BM-00,1922-6-1700112024-BDX#BM,,,,0,,2eb4adf7bc0ac748743d67c83aa55a6f,1,,1,,1
1922,1922-6-1700122023-BDX#BM-00,1922-6-1700122023-BDX#BM,,,,0,,2eb4adf7bc0ac748743d67c83aa55a6f,1,,1,,1
1922,1922-6-1700122024-BDX#BM-00,1922-6-1700122024-BDX#BM,,,,0,,2eb4adf7bc0ac748743d67c83aa55a6f,1,,1,,1
1923,1923-1-0045042024-BM#RNS-00,1923-1-0045042024-BM#RNS,,,,1,,094170d7d662be4882958a854f0ec510,1,,1,,1
1923,1923-1-0045052024-BM#RNS-00,1923-1-0045052024-BM#RNS,,,,1,,094170d7d662be4882958a854f0ec510,1,,1,,1
1923,1923-1-0045062024-BM#RNS-00,1923-1-0045062024-BM#RNS,,,,1,,094170d7d662be4882958a854f0ec510,1,,1,,1
1923,1923-1-0045072024-BM#RNS-00,1923-1-0045072024-BM#RNS,,,,1,,094170d7d662be4882958a854f0ec510,1,,1,,1
1923,1923-1-0045082024-BM#RNS-00,1923-1-0045082024-BM#RNS,,,,1,,094170d7d662be4882958a854f0ec510,1,,1,,1
1923,1923-1-0045092024-BM#RNS-00,1923-1-0045092024-BM#RNS,,,,1,,094170d7d662be4882958a854f0ec510,1,,1,,1
1923,1923-1-0045102024-BM#RNS-00,1923-1-0045102024-BM#RNS,,,,1,,094170d7d662be4882958a854f0ec510,1,,1,,1
1923,1923-1-0145012024-BM#RNS-00,1923-1-0145012024-BM#RNS,,,,1,,094170d7d662be4882958a854f0ec510,1,,1,,1
1923,1923-1-0145022024-BM#RNS-00,1923-1-0145022024-BM#RNS,,,,1,,094170d7d662be4882958a854f0ec510,1,,1,,1
1923,1923-1-0145032024-BM#RNS-00,1923-1-0145032024-BM#RNS,,,,1,,094170d7d662be4882958a854f0ec510,1,,1,,1
1923,1923-1-0145102024-BM#RNS-00,1923-1-0145102024-BM#RNS,,,,1,,094170d7d662be4882958a854f0ec510,1,,1,,1
1923,1923-1-0145112023-BM#RNS-00,1923-1-0145112023-BM#RNS,,,,1,,ce84513260509f094d79ee63716d7b84,1,,1,,1
1923,1923-1-0145112024-BM#RNS-00,1923-1-0145112024-BM#RNS,,,,1,,094170d7d662be4882958a854f0ec510,1,,1,,1
1923,1923-1-0145122023-BM#RNS-00,1923-1-0145122023-BM#RNS,,,,1,,094170d7d662be4882958a854f0ec510,1,,1,,1
1923,1923-1-0145122024-BM#RNS-00,1923-1-0145122024-BM#RNS,,,,1,,094170d7d662be4882958a854f0ec510,1,,1,,1
1923,1923-2-2050032024-RNS#BM-00,1923-2-2050032024-RNS#BM,,,,0,,604d9a6835593bcaeb7a87e74b07e8b3,1,,1,,1
1923,1923-2-2050042024-RNS#BM-00,1923-2-2050042024-RNS#BM,,,,0,,604d9a6835593bcaeb7a87e74b07e8b3,1,,1,,1
1923,1923-2-2050052024-RNS#BM-00,1923-2-2050052024-RNS#BM,,,,0,,604d9a6835593bcaeb7a87e74b07e8b3,1,,1,,1
1923,1923-2-2050062024-RNS#BM-00,1923-2-2050062024-RNS#BM,,,,0,,604d9a6835593bcaeb7a87e74b07e8b3,1,,1,,1
1923,1923-2-2050072024-RNS#BM-00,1923-2-2050072024-RNS#BM,,,,0,,604d9a6835593bcaeb7a87e74b07e8b3,1,,1,,1
1923,1923-2-2050082024-RNS#BM-00,1923-2-2050082024-RNS#BM,,,,0,,604d9a6835593bcaeb7a87e74b07e8b3,1,,1,,1
1923,1923-2-2050092024-RNS#BM-00,1923-2-2050092024-RNS#BM,,,,0,,604d9a6835593bcaeb7a87e74b07e8b3,1,,1,,1
1923,1923-2-2050102024-RNS#BM-00,1923-2-2050102024-RNS#BM,,,,0,,604d9a6835593bcaeb7a87e74b07e8b3,1,,1,,1
1923,1923-2-2150012024-RNS#BM-00,1923-2-2150012024-RNS#BM,,,,0,,604d9a6835593bcaeb7a87e74b07e8b3,1,,1,,1
1923,1923-2-2150022024-RNS#BM-00,1923-2-2150022024-RNS#BM,,,,0,,604d9a6835593bcaeb7a87e74b07e8b3,1,,1,,1
1923,1923-2-2150032024-RNS#BM-00,1923-2-2150032024-RNS#BM,,,,0,,604d9a6835593bcaeb7a87e74b07e8b3,1,,1,,1
1923,1923-2-2150102024-RNS#BM-00,1923-2-2150102024-RNS#BM,,,,0,,604d9a6835593bcaeb7a87e74b07e8b3,1,,1,,1
1923,1923-2-2150112024-RNS#BM-00,1923-2-2150112024-RNS#BM,,,,0,,604d9a6835593bcaeb7a87e74b07e8b3,1,,1,,1
1923,1923-2-2150122023-RNS#BM-00,1923-2-2150122023-RNS#BM,,,,0,,604d9a6835593bcaeb7a87e74b07e8b3,1,,1,,1
1923,1923-2-2150122024-RNS#BM-00,1923-2-2150122024-RNS#BM,,,,0,,604d9a6835593bcaeb7a87e74b07e8b3,1,,1,,1
1923,1923-2-2235112023-RNS#BM-00,1923-2-2235112023-RNS#BM,,,,0,,479d00b794a062d0d2710723b5238d6e,1,,1,,1
1924,1924-1-0045042024-BM#AMD-00,1924-1-0045042024-BM#AMD,,,,1,,6dd07354363a6e74a7e09a44ca2810a8,1,,1,,1
1924,1924-1-0045052024-BM#AMD-00,1924-1-0045052024-BM#AMD,,,,1,,6dd07354363a6e74a7e09a44ca2810a8,1,,1,,1
1924,1924-1-0045062024-BM#AMD-00,1924-1-0045062024-BM#AMD,,,,1,,6dd07354363a6e74a7e09a44ca2810a8,1,,1,,1
1924,1924-1-0045072024-BM#AMD-00,1924-1-0045072024-BM#AMD,,,,1,,6dd07354363a6e74a7e09a44ca2810a8,1,,1,,1
1924,1924-1-0045082024-BM#AMD-00,1924-1-0045082024-BM#AMD,,,,1,,6dd07354363a6e74a7e09a44ca2810a8,1,,1,,1
1924,1924-1-0045092024-BM#AMD-00,1924-1-0045092024-BM#AMD,,,,1,,6dd07354363a6e74a7e09a44ca2810a8,1,,1,,1
1924,1924-1-0045102024-BM#AMD-00,1924-1-0045102024-BM#AMD,,,,1,,6dd07354363a6e74a7e09a44ca2810a8,1,,1,,1
1924,1924-1-0145012024-BM#AMD-00,1924-1-0145012024-BM#AMD,,,,1,,6dd07354363a6e74a7e09a44ca2810a8,1,,1,,1
1924,1924-1-0145022024-BM#AMD-00,1924-1-0145022024-BM#AMD,,,,1,,6dd07354363a6e74a7e09a44ca2810a8,1,,1,,1
1924,1924-1-0145032024-BM#AMD-00,1924-1-0145032024-BM#AMD,,,,1,,6dd07354363a6e74a7e09a44ca2810a8,1,,1,,1
1924,1924-1-0145102024-BM#AMD-00,1924-1-0145102024-BM#AMD,,,,1,,6dd07354363a6e74a7e09a44ca2810a8,1,,1,,1
1924,1924-1-0145112023-BM#AMD-00,1924-1-0145112023-BM#AMD,,,,1,,059fa6c09a9c44eafdd10063ac40eaf2,1,,1,,1
1924,1924-1-0145112024-BM#AMD-00,1924-1-0145112024-BM#AMD,,,,1,,6dd07354363a6e74a7e09a44ca2810a8,1,,1,,1
1924,1924-1-0145122023-BM#AMD-00,1924-1-0145122023-BM#AMD,,,,1,,6dd07354363a6e74a7e09a44ca2810a8,1,,1,,1
1924,1924-1-0145122024-BM#AMD-00,1924-1-0145122024-BM#AMD,,,,1,,6dd07354363a6e74a7e09a44ca2810a8,1,,1,,1
1924,1924-2-0530042024-AMD#BM-00,1924-2-0530042024-AMD#BM,,,,0,,db46c1b66119d4493b35a1bc4085f731,1,,1,,1
1924,1924-2-0530052024-AMD#BM-00,1924-2-0530052024-AMD#BM,,,,0,,db46c1b66119d4493b35a1bc4085f731,1,,1,,1
1924,1924-2-0530062024-AMD#BM-00,1924-2-0530062024-AMD#BM,,,,0,,db46c1b66119d4493b35a1bc4085f731,1,,1,,1
1924,1924-2-0530072024-AMD#BM-00,1924-2-0530072024-AMD#BM,,,,0,,db46c1b66119d4493b35a1bc4085f731,1,,1,,1
1924,1924-2-0530082024-AMD#BM-00,1924-2-0530082024-AMD#BM,,,,0,,db46c1b66119d4493b35a1bc4085f731,1,,1,,1
1924,1924-2-0530092024-AMD#BM-00,1924-2-0530092024-AMD#BM,,,,0,,db46c1b66119d4493b35a1bc4085f731,1,,1,,1
1924,1924-2-0530102024-AMD#BM-00,1924-2-0530102024-AMD#BM,,,,0,,db46c1b66119d4493b35a1bc4085f731,1,,1,,1
1924,1924-2-0630012024-AMD#BM-00,1924-2-0630012024-AMD#BM,,,,0,,db46c1b66119d4493b35a1bc4085f731,1,,1,,1
1924,1924-2-0630022024-AMD#BM-00,1924-2-0630022024-AMD#BM,,,,0,,db46c1b66119d4493b35a1bc4085f731,1,,1,,1
1924,1924-2-0630032024-AMD#BM-00,1924-2-0630032024-AMD#BM,,,,0,,db46c1b66119d4493b35a1bc4085f731,1,,1,,1
1924,1924-2-0630102024-AMD#BM-00,1924-2-0630102024-AMD#BM,,,,0,,db46c1b66119d4493b35a1bc4085f731,1,,1,,1
1924,1924-2-0630112023-AMD#BM-00,1924-2-0630112023-AMD#BM,,,,0,,efe5a9824fd373bff30c0046cb18d91b,1,,1,,1
1924,1924-2-0630112024-AMD#BM-00,1924-2-0630112024-AMD#BM,,,,0,,db46c1b66119d4493b35a1bc4085f731,1,,1,,1
1924,1924-2-0630122023-AMD#BM-00,1924-2-0630122023-AMD#BM,,,,0,,db46c1b66119d4493b35a1bc4085f731,1,,1,,1
1924,1924-2-0630122024-AMD#BM-00,1924-2-0630122024-AMD#BM,,,,0,,db46c1b66119d4493b35a1bc4085f731,1,,1,,1
1924,1924-3-0045042024-BM#AMD-00,1924-3-0045042024-BM#AMD,,,,1,,310e9fc947c4ca732cf512e5476d4b32,1,,1,,1
1924,1924-3-0045052024-BM#AMD-00,1924-3-0045052024-BM#AMD,,,,1,,310e9fc947c4ca732cf512e5476d4b32,1,,1,,1
1924,1924-3-0045062024-BM#AMD-00,1924-3-0045062024-BM#AMD,,,,1,,310e9fc947c4ca732cf512e5476d4b32,1,,1,,1
1924,1924-3-0045072024-BM#AMD-00,1924-3-0045072024-BM#AMD,,,,1,,310e9fc947c4ca732cf512e5476d4b32,1,,1,,1
