service_id,date,exception_type
008-6-1310032024-STF#FR,20240306,2
008-6-1310032024-STF#FR,20240312,2
008-6-1310032024-STF#FR,20240313,2
008-6-1310032024-STF#FR,20240319,2
008-6-1310032024-STF#FR,20240320,2
008-6-1310122023-STF#FR,20231205,2
008-6-1310122023-STF#FR,20231206,2
008-6-1310122023-STF#FR,20231212,2
008-6-1310122023-STF#FR,20231213,2
008-6-1310122023-STF#FR,20231219,2
008-6-1310122023-STF#FR,20231220,2
008-6-1310122024-STF#FR,20241203,2
008-6-1310122024-STF#FR,20241204,2
008-6-1310122024-STF#FR,20241210,2
008-6-1310122024-STF#FR,20241211,2
008-6-1310122024-STF#FR,20241217,2
008-7-1635042024-FR#TU,20240409,2
008-7-1635042024-FR#TU,20240410,2
008-7-1635042024-FR#TU,20240416,2
008-7-1635042024-FR#TU,20240417,2
008-7-1635042024-FR#TU,20240423,2
008-7-1635042024-FR#TU,20240424,2
008-7-1635052024-FR#TU,20240507,2
008-7-1635052024-FR#TU,20240514,2
008-7-1635072024-FR#TU,20240703,2
008-7-1635072024-FR#TU,20240710,2
008-7-1635092024-FR#TU,20240911,2
008-7-1635092024-FR#TU,20240918,2
008-7-1635092024-FR#TU,20240925,2
008-7-1635102024-FR#TU,20241008,2
008-7-1635102024-FR#TU,20241015,2
008-7-1635102024-FR#TU,20241022,2
008-7-1735012024-FR#TU,20240109,2
008-7-1735012024-FR#TU,20240110,2
008-7-1735012024-FR#TU,20240111,2
008-7-1735012025-FR#TU,20250109,2
008-7-1735032024-FR#TU,20240305,2
008-7-1735032024-FR#TU,20240306,2
008-7-1735032024-FR#TU,20240312,2
008-7-1735032024-FR#TU,20240313,2
008-7-1735032024-FR#TU,20240319,2
008-7-1735032024-FR#TU,20240320,2
008-7-1735122023-FR#TU,20231205,2
008-7-1735122023-FR#TU,20231206,2
008-7-1735122023-FR#TU,20231212,2
008-7-1735122023-FR#TU,20231213,2
008-7-1735122023-FR#TU,20231219,2
008-7-1735122023-FR#TU,20231220,2
008-7-1735122024-FR#TU,20241203,2
008-7-1735122024-FR#TU,20241204,2
008-7-1735122024-FR#TU,20241210,2
008-7-1735122024-FR#TU,20241211,2
008-7-1735122024-FR#TU,20241217,2
011-1-0545012025-FR#AMD,20250108,2
011-1-0545032024-FR#AMD,20240306,2
011-1-0545032024-FR#AMD,20240313,2
011-1-0545032024-FR#AMD,20240320,2
011-1-0545122024-FR#AMD,20241203,2
011-1-0545122024-FR#AMD,20241204,2
011-1-0545122024-FR#AMD,20241210,2
011-1-0545122024-FR#AMD,20241211,2
011-1-0545122024-FR#AMD,20241217,2
011-11-1515012024-KND#SB,20240109,2
011-11-1515012024-KND#SB,20240110,2
011-11-1525122024-KNZ#SB,20241204,2
011-11-1525122024-KNZ#SB,20241211,2
011-11-1525122024-KNZ#SB,20241218,2
011-12-0745122024-SB#KNZ,20241204,2
011-12-0745122024-SB#KNZ,20241211,2
011-12-0745122024-SB#KNZ,20241218,2
011-18-0600012024-AMD#FR,20240110,2
011-18-0600012024-AMD#FR,20240111,2
011-18-0600122023-AMD#FR,20231206,2
011-18-0600122023-AMD#FR,20231213,2
011-18-0600122023-AMD#FR,20231220,2
011-2-0600012025-AMD#FR,20250109,2
011-2-0600032024-AMD#FR,20240307,2
011-2-0600032024-AMD#FR,20240314,2
011-2-0600032024-AMD#FR,20240321,2
011-2-0600122024-AMD#FR,20241204,2
011-2-0600122024-AMD#FR,20241205,2
011-2-0600122024-AMD#FR,20241211,2
011-2-0600122024-AMD#FR,20241212,2
011-2-0600122024-AMD#FR,20241218,2
011-26-0745012024-SB#KND,20240109,2
011-26-0745012024-SB#KND,20240110,2
011-35-0545012024-FR#AMD,20240109,2
011-35-0545012024-FR#AMD,20240110,2
011-35-0545122023-FR#AMD,20231205,2
011-35-0545122023-FR#AMD,20231212,2
011-35-0545122023-FR#AMD,20231219,2
012-1-0505012024-WRO#MA,20240109,2
012-1-0505012024-WRO#MA,20240110,2
012-1-0505122023-WRO#MA,20231205,2
012-1-0505122023-WRO#MA,20231206,2
012-1-0505122023-WRO#MA,20231212,2
012-1-0505122023-WRO#MA,20231213,2
012-4-0455012024-MA#WRO,20240110,2
012-4-0455012024-MA#WRO,20240111,2
012-4-0455122023-MA#WRO,20231206,2
012-4-0455122023-MA#WRO,20231207,2
012-4-0455122023-MA#WRO,20231213,2
012-4-0455122023-MA#WRO,20231214,2
023-41-0710012024-DDH#DHA,20240109,2
023-41-0710012024-DDH#DHA,20240110,2
023-42-0745012024-DHA#DDH,20240110,2
023-42-0745012024-DHA#DDH,20240111,2
024-8-0655012024-WU#VI,20240108,2
024-8-0655012024-WU#VI,20240109,2
024-8-0655012024-WU#VI,20240110,2
024-8-0655012024-WU#VI,20240111,2
024-8-0655012024-WU#VI,20240112,2
024-8-0655012024-WU#VI,20240113,2
024-8-0655012024-WU#VI,20240114,2
024-8-0655012024-WU#VI,20240117,2
024-8-0655012024-WU#VI,20240118,2
024-8-0655012024-WU#VI,20240124,2
024-8-0655012024-WU#VI,20240125,2
024-8-0655122023-WU#VI,20231206,2
024-8-0655122023-WU#VI,20231207,2
024-8-0655122023-WU#VI,20231213,2
024-8-0655122023-WU#VI,20231214,2
024-8-0655122023-WU#VI,20231225,2
024-8-0655122023-WU#VI,20231226,2
024-9-0655012024-VI#WU,20240108,2
024-9-0655012024-VI#WU,20240109,2
024-9-0655012024-VI#WU,20240110,2
024-9-0655012024-VI#WU,20240111,2
024-9-0655012024-VI#WU,20240112,2
024-9-0655012024-VI#WU,20240113,2
024-9-0655012024-VI#WU,20240114,2
024-9-0655012024-VI#WU,20240116,2
024-9-0655012024-VI#WU,20240117,2
024-9-0655012024-VI#WU,20240123,2
024-9-0655012024-VI#WU,20240124,2
024-9-0655122023-VI#WU,20231205,2
024-9-0655122023-VI#WU,20231206,2
024-9-0655122023-VI#WU,20231212,2
024-9-0655122023-VI#WU,20231213,2
024-9-0655122023-VI#WU,20231224,2
024-9-0655122023-VI#WU,20231225,2
025-1-0920012024-L#B,20240110,2
025-1-0920122023-L#B,20231213,2
025-1-0920122023-L#B,20231217,2
025-1-0920122023-L#B,20231220,2
025-1-0920122023-L#B,20231223,2
025-1-0920122023-L#B,20231225,2
025-1-0920122023-L#B,20231230,2
025-13-1150122023-L#B,20231216,2
025-14-1350012024-B#L,20240110,2
025-14-1350122023-B#L,20231213,2
025-14-1350122023-B#L,20231217,2
025-14-1350122023-B#L,20231220,2
025-14-1350122023-B#L,20231223,2
025-14-1350122023-B#L,20231225,2
025-14-1350122023-B#L,20231230,2
025-17-1300012024-L#B,20240108,2
025-17-1300012024-L#B,20240109,2
025-17-1300122023-L#B,20231204,2
025-17-1300122023-L#B,20231205,2
025-17-1300122023-L#B,20231211,2
025-17-1300122023-L#B,20231212,2
025-17-1300122023-L#B,20231218,2
